Position (mm);10 x 10 MLC parked X d10cm (LR);10 x 10 MLC parked X d10cm (GT);10 x 10 MLC parked Y d10cm (LR);10 x 10 MLC parked Y d10cm (GT);10 x 10 MLC defined X d10cm (LR);10 x 10 MLC defined X d10cm (GT);10 x 10 MLC defined Y d10cm (LR);10 x 10 MLC defined Y d10cm (GT);10 x 10 MLC defined X d15cm (LR);10 x 10 MLC defined X d15cm (GT);10 x 10 MLC defined Y d15cm (LR);10 x 10 MLC defined Y d15cm (GT);10 x 10 MLC defined X d20cm (LR);10 x 10 MLC defined X d20cm (GT);10 x 10 MLC defined Y d20cm (LR);10 x 10 MLC defined Y d20cm (GT);10 x 10 MLC defined X d25cm (LR);10 x 10 MLC defined X d25cm (GT);10 x 10 MLC defined Y d25cm (LR);10 x 10 MLC defined Y d25cm (GT);5 x 5 MLC parked X d10cm (LR);5 x 5 MLC parked X d10cm (GT);5 x 5 MLC parked Y d10cm (LR);5 x 5 MLC parked Y d10cm (GT);5 x 5 MLC defined X d10cm (LR);5 x 5 MLC defined X d10cm (GT);5 x 5 MLC defined Y d10cm (LR);5 x 5 MLC defined Y d10cm (GT);15 x 15 MLC parked X d10cm (LR);15 x 15 MLC parked X d10cm (GT);15 x 15 MLC parked Y d10cm (LR);15 x 15 MLC parked Y d10cm (GT);15 x 15 MLC defined X d10cm (LR);15 x 15 MLC defined X d10cm (GT);15 x 15 MLC defined Y d10cm (LR);15 x 15 MLC defined Y d10cm (GT)
609;0.000180254;0.000125881;0.000297692;0.000227019;0.000380597;0.000188815;0.000268835;0.000216642;0.000475446;0.000208377;0.000347788;0.000252344;0.000486845;0.00024127;0.000402861;0.00032155;0.000469434;0.000264314;0.000466948;0.000418707;0.000150709;8.44E-05;0.000215892;0.000134632;0.00040912;0.000202882;0.000209251;0.000119005;0.000236417;0.000200122;0.000469914;0.000377578;0.00035669;0.000224261;0.000425648;0.000365701
611;0.000192632;0.000138592;0.000285512;0.00023949;0.0003682;0.000188376;0.000280833;0.00020355;0.000493474;0.000208013;0.000346967;0.000270211;0.000537335;0.000217142;0.000403166;0.000296987;0.000502124;0.000264931;0.000500703;0.000384259;0.000150232;8.42E-05;0.000231341;0.000134793;0.000392204;0.000188283;0.000221945;0.000118921;0.000260057;0.00020029;0.000434989;0.000365375;0.00035669;0.000236387;0.000438706;0.000363513
613;0.000192456;0.000126104;0.00029818;0.00021364;0.0003682;0.000176324;0.000269482;0.000201894;0.00047583;0.000207833;0.000330417;0.000252195;0.000512484;0.000216825;0.000402861;0.000320895;0.000468274;0.00029796;0.000468425;0.000383476;0.000150232;8.42E-05;0.000230368;0.000134383;0.000389426;0.000188064;0.000223201;0.000133883;0.000248406;0.00020029;0.000434989;0.000378122;0.000356189;0.000224506;0.000438706;0.000353133
615;0.000179623;0.000125693;0.00028599;0.000214087;0.000355515;0.000176529;0.000268835;0.000202727;0.000440593;0.000207712;0.000312034;0.000252122;0.00048849;0.000241622;0.000403477;0.000320989;0.000468661;0.000265009;0.000466948;0.000383365;0.000150709;8.42E-05;0.000216815;0.00013455;0.000375526;0.000187751;0.000225784;0.0001337;0.000236417;0.000188616;0.000447379;0.000378977;0.000368313;0.000224445;0.000426557;0.000354574
617;0.000179936;0.00012573;0.000287391;0.000213832;0.000367898;0.000175818;0.000268835;0.000191051;0.000457835;0.000208197;0.000329884;0.000270605;0.000512051;0.000216825;0.000379767;0.000296641;0.000471001;0.000265163;0.000466948;0.000383365;0.000152147;8.42E-05;0.000216815;0.000121244;0.0003809;0.000202882;0.000211671;0.0001337;0.000224273;0.00018851;0.000423224;0.000365686;0.00034479;0.000224322;0.00042626;0.000353907
619;0.00016694;0.000113258;0.000284118;0.000201976;0.00034395;0.00016373;0.000256813;0.000191378;0.000458583;0.000190567;0.00031276;0.000233979;0.000512912;0.00024106;0.000379767;0.000272083;0.000469434;0.00026477;0.000467689;0.000418826;0.000152623;9.83E-05;0.0002024;0.000134713;0.000383643;0.000202412;0.000227074;0.000133883;0.000235897;0.000188455;0.000424129;0.000376723;0.000333131;0.000212924;0.000427444;0.000342112
621;0.000167085;0.000113326;0.00027177;0.000201312;0.000342812;0.000175818;0.000269686;0.000189938;0.000457835;0.000190957;0.000312034;0.000233911;0.000536861;0.000241198;0.000380068;0.000321645;0.000468274;0.000231882;0.000467689;0.000383705;0.000152147;8.43E-05;0.000214977;0.00013455;0.000383643;0.000187954;0.000210456;0.000119005;0.000236582;0.000188561;0.000423224;0.00035369;0.000333376;0.000224322;0.000427444;0.000341739
623;0.000154098;0.000113292;0.000272664;0.00021364;0.000342812;0.000175913;0.00026757;0.00019028;0.000440593;0.000190902;0.000312265;0.000234113;0.000511617;0.000241341;0.00037917;0.000296557;0.000469053;0.000264854;0.000466948;0.000348414;0.00015118;8.41E-05;0.000212281;0.000134793;0.000350184;0.000187954;0.000210456;0.000118839;0.000236417;0.000188561;0.000412059;0.000341901;0.000333376;0.000224079;0.000401724;0.000341925
625;0.00016694;0.000125805;0.000273096;0.00021396;0.000330398;0.000163833;0.000266528;0.000190933;0.000440593;0.000190736;0.000312526;0.000252787;0.000487262;0.000217142;0.00037887;0.00029673;0.000468274;0.000265086;0.000467689;0.000349227;0.00013744;7.01E-05;0.000214977;0.00012117;0.000352681;0.000187641;0.000210456;0.000118839;0.000224434;0.000176776;0.000400003;0.000354182;0.000334082;0.00021275;0.00040144;0.000330665
627;0.000167232;0.000126031;0.00026006;0.000201252;0.000330666;0.000176117;0.000244202;0.000177482;0.000421566;0.000190846;0.000312526;0.000251828;0.00048849;0.000241132;0.000380666;0.000297076;0.000469053;0.000265009;0.000433939;0.000348821;0.000149295;8.43E-05;0.000201538;0.000120871;0.000333801;0.000173308;0.000225784;0.000118921;0.000224597;0.000176877;0.000400858;0.000342367;0.000332667;0.000200656;0.000402567;0.000330238
629;0.000167379;0.000126031;0.00026006;0.000201435;0.000317423;0.000163641;0.000257226;0.000164807;0.000422613;0.000190791;0.000297259;0.000233773;0.000512912;0.000217019;0.000355736;0.000273037;0.000468274;0.000231882;0.000433598;0.000348414;0.00013744;8.41E-05;0.000201538;0.000121395;0.000338583;0.000187954;0.000210456;0.000118921;0.000236417;0.000165083;0.00038795;0.000342082;0.000332203;0.000212284;0.000391287;0.000329864
631;0.000167085;0.0001137;0.000260258;0.000201554;0.000317161;0.000176847;0.000257226;0.000178412;0.000422613;0.000173445;0.000295168;0.00021623;0.000511617;0.000216953;0.000355736;0.000271842;0.000502124;0.000231741;0.000433598;0.00031421;0.00015166;8.41E-05;0.000204124;0.000121696;0.000322162;0.000173308;0.000210456;0.000119005;0.000236229;0.000176727;0.000399432;0.000330293;0.000321248;0.000200819;0.000390741;0.000319218
633;0.000167232;0.000113292;0.00027287;0.000188732;0.000330398;0.000150959;0.000244971;0.000190828;0.00038739;0.000190512;0.000294464;0.000234457;0.000487648;0.00021727;0.00035658;0.000271527;0.000501719;0.00026524;0.000399614;0.000348821;0.000137012;7.01E-05;0.0002024;0.000120648;0.000336185;0.000173496;0.000212881;0.000103911;0.000212618;0.000176628;0.000364716;0.000306871;0.000321467;0.000200931;0.000390456;0.000307637
635;0.000167085;0.000113089;0.000248283;0.000188787;0.000317933;0.000163641;0.000244777;0.000177691;0.000422974;0.000173397;0.000311774;0.000216104;0.000463659;0.000217459;0.000355736;0.000271763;0.000501719;0.000231882;0.000433598;0.000348717;0.000138314;8.44E-05;0.000200695;0.000120648;0.000326805;0.000173402;0.000195301;0.000118839;0.000212777;0.000165177;0.000399715;0.000318945;0.000321011;0.000200765;0.00038075;0.000307477
637;0.000153963;0.000100763;0.000247678;0.000201614;0.000317161;0.000162966;0.000244008;0.000177691;0.000404679;0.000173345;0.00031276;0.000215852;0.000486845;0.000241903;0.000332284;0.000272639;0.000468661;0.000198523;0.000400873;0.000348821;0.00013744;7.04E-05;0.000200695;0.000107574;0.000338583;0.000187641;0.000209251;0.000118839;0.000200803;0.000153813;0.000364716;0.000306871;0.000309132;0.000189162;0.000379693;0.000305476
639;0.000154368;0.000113664;0.000260478;0.000201375;0.000305218;0.000162878;0.0002309;0.000165101;0.000404679;0.000173345;0.000295395;0.000216043;0.000487648;0.000217019;0.00035602;0.000247923;0.000502124;0.000232148;0.000433598;0.000348924;0.000137876;6.98E-05;0.000201538;0.000121319;0.000324462;0.000173308;0.000208073;0.000118921;0.000212777;0.000141103;0.000364716;0.00030669;0.000309343;0.000200656;0.000389631;0.000294108
641;0.000154098;0.00011319;0.000259422;0.000188787;0.000305218;0.000151666;0.000244008;0.000165861;0.000369779;0.000190791;0.00027781;0.000198618;0.000462535;0.000192794;0.000333074;0.000248358;0.000502124;0.000231005;0.000399926;0.000349124;0.000137012;8.41E-05;0.000203267;0.000120945;0.000308164;0.000173402;0.000209251;0.000103983;0.000213073;0.000153078;0.000364716;0.000307467;0.000309132;0.000200931;0.000367049;0.000282981
643;0.000153963;0.000100463;0.000260258;0.000176097;0.00030498;0.000150523;0.000257226;0.000178523;0.00038739;0.000190902;0.00029469;0.000216169;0.000463659;0.000216891;0.000333335;0.000246199;0.000469053;0.000232085;0.00040056;0.000313663;0.000111;7.01E-05;0.000203267;0.000107506;0.000310364;0.000159038;0.000206888;0.000118507;0.000200516;0.000153207;0.00037674;0.000295056;0.000297232;0.000200656;0.000367305;0.00030689
645;0.000154232;0.000100643;0.00026006;0.000176202;0.000291783;0.000163641;0.000232171;0.00016442;0.000369779;0.000190567;0.00027759;0.000197981;0.000463282;0.000193356;0.000333335;0.00024677;0.000503402;0.000232148;0.000399926;0.000314306;0.00013744;7.01E-05;0.000214977;0.000121244;0.000310364;0.000173308;0.000196426;0.000118755;0.000212914;0.000153163;0.000377274;0.000294979;0.000284943;0.000200875;0.000368344;0.000282981
647;0.000154503;0.000101096;0.000247871;0.000188732;0.000305218;0.000150783;0.00023236;0.000164524;0.000369185;0.000173243;0.00027803;0.000216421;0.000437824;0.000216825;0.000333335;0.00027192;0.000501719;0.000231608;0.000399926;0.000313848;0.000150232;7.01E-05;0.000200695;0.000121095;0.000294165;0.000173105;0.000208073;0.000118921;0.000201234;0.000141341;0.000352181;0.000294901;0.00030847;0.000200656;0.000367557;0.000283195
649;0.000154503;0.000100854;0.000247678;0.00017636;0.00030548;0.000163449;0.000232546;0.000165101;0.000370402;0.000190736;0.000295619;0.000216043;0.00043855;0.000193075;0.000307821;0.000247562;0.000464811;0.000199274;0.000367181;0.000313936;0.000137012;7.00E-05;0.0002024;0.000107243;0.000308164;0.000173011;0.000209251;0.000118755;0.000189127;0.000141701;0.000352947;0.00028319;0.000309771;0.000200819;0.000367305;0.000282741
651;0.000154232;0.000100523;0.000247462;0.000163567;0.00030498;0.000151229;0.000244392;0.000152842;0.000334584;0.000173345;0.000295395;0.000198152;0.000438916;0.000192513;0.000309037;0.000247488;0.000468274;0.000198699;0.000399614;0.000314306;0.000135722;7.01E-05;0.000201538;0.00010744;0.000294165;0.000159038;0.000208073;0.000118672;0.000177432;0.000141341;0.000354461;0.000283268;0.000296814;0.000189058;0.000355202;0.000283195
653;0.000141379;0.000100463;0.000260258;0.000175991;0.000279562;0.00015035;0.000232546;0.000153284;0.000351588;0.000156058;0.00027759;0.000180086;0.00043855;0.00019285;0.000307821;0.000247058;0.000503402;0.000198236;0.0003666;0.000314032;0.000137876;8.41E-05;0.000189714;0.000107574;0.000298386;0.000158866;0.000208073;0.000103838;0.000189127;0.00014138;0.000352181;0.000271375;0.000297439;0.000188852;0.000356705;0.00027148
655;0.000154098;0.000100614;0.000235675;0.000163713;0.000279331;0.000150959;0.000232735;0.000152401;0.00035275;0.000173397;0.000242882;0.000198095;0.00043855;0.000217459;0.000286397;0.000247488;0.00050299;0.000231945;0.000366888;0.000314668;0.000137012;7.01E-05;0.000199848;0.000107574;0.000296267;0.000158866;0.000195301;0.000103838;0.000177432;0.00014138;0.000353194;0.000271842;0.000285352;0.000188852;0.000356456;0.000270973
657;0.000154503;0.000100703;0.000247678;0.000163812;0.000266424;0.000151052;0.000232171;0.000151951;0.000316973;0.000173801;0.000260643;0.000180193;0.000414514;0.000192907;0.000331499;0.000247562;0.00050299;0.000232288;0.000400873;0.000315503;0.000123309;7.01E-05;0.000214977;0.00010764;0.000266144;0.000158678;0.000196426;0.000103911;0.000200803;0.000141541;0.000353691;0.00027109;0.000286152;0.000189058;0.000344567;0.000271027
659;0.000141628;0.000100674;0.000234519;0.000163372;0.000279103;0.000163922;0.00023163;0.000152129;0.000317237;0.000173092;0.000260438;0.000198152;0.000414514;0.000193412;0.000308305;0.000222354;0.000502535;0.000231741;0.000366888;0.000313389;0.000137012;7.01E-05;0.000199848;0.000107506;0.000284189;0.000173105;0.000210456;0.000103983;0.000189398;0.000141422;0.00033035;0.000271246;0.000285352;0.000177097;0.000356705;0.000271107
661;0.000154773;0.000100825;0.000235277;0.000163372;0.000279331;0.000150876;0.000219604;0.000152842;0.000316973;0.000173044;0.00026023;0.000180247;0.000389802;0.000192794;0.000309037;0.00024742;0.000502124;0.000231545;0.000367181;0.000315134;0.000123695;7.01E-05;0.0002024;0.00010764;0.000298386;0.000158944;0.000210456;0.000103766;0.000177432;0.000141422;0.000341667;0.000260182;0.000285352;0.000177244;0.000344567;0.000259745
663;0.000141503;8.81E-05;0.000235484;0.000163666;0.000267506;0.00015035;0.00023236;0.000152745;0.00035275;0.000155918;0.000260848;0.00018035;0.000414514;0.000192626;0.000308305;0.000222548;0.000435182;0.000231678;0.000367181;0.000277359;0.000123309;7.00E-05;0.000200695;0.000107309;0.000296267;0.000144254;0.000194202;0.000103694;0.000188857;0.000141422;0.00032895;0.000247857;0.000261375;0.000177292;0.000320357;0.000259393
665;0.000141751;8.79E-05;0.000236056;0.000163812;0.000266424;0.000150876;0.000220133;0.000139854;0.000317499;0.000156102;0.000242882;0.000198618;0.000390148;0.000168937;0.000285264;0.000222479;0.000469053;0.000199162;0.000366888;0.000278084;0.000136578;7.01E-05;0.000203267;0.00010744;0.000280142;0.000158678;0.000195301;0.000103766;0.000177054;0.00014146;0.000330128;0.000259431;0.000273271;0.000177049;0.000332237;0.000247804
667;0.000154098;8.79E-05;0.000236248;0.000150849;0.000267283;0.00013895;0.000208064;0.000139213;0.000317499;0.000156605;0.000260643;0.000197751;0.000414158;0.0001933;0.000308305;0.000222741;0.000502124;0.000198467;0.00036747;0.000313936;0.000124087;7.01E-05;0.000188103;0.00010744;0.000266144;0.000158944;0.000197561;0.000103911;0.000165366;0.000129564;0.000319017;0.000247997;0.000273452;0.000177001;0.000332456;0.000248007
669;0.000141379;8.80E-05;0.000236056;0.000163666;0.000266853;0.000162966;0.000207907;0.000140509;0.000317237;0.00015551;0.000260643;0.000179616;0.000414514;0.000168789;0.00028459;0.000223004;0.000467888;0.000165193;0.000367181;0.000279466;0.000138314;7.00E-05;0.000188103;0.000107375;0.000280142;0.000144337;0.000197561;0.000103911;0.000165366;0.000129672;0.000305237;0.000247857;0.000273652;0.000165608;0.000320357;0.000235489
671;0.000154232;8.82E-05;0.000235484;0.000163812;0.000267506;0.000150876;0.000220133;0.000140104;0.000316973;0.00015583;0.000243075;0.00018035;0.000366045;0.000168498;0.000285042;0.000222285;0.000468661;0.000198755;0.000333537;0.000279954;0.000124087;7.01E-05;0.000188103;9.40E-05;0.000282145;0.000144173;0.000195301;0.000103911;0.000177054;0.000129636;0.000316287;0.000247647;0.000273072;0.000177388;0.000332237;0.000248007
673;0.000141628;;0.000223078;;0.000267283;;0.000220664;;0.000299593;;0.000243075;;0.000365745;;0.000285042;;0.000468274;;0.0003666;;0.000137876;;0.000200695;;0.000269967;;0.000196426;;0.000189127;;0.000316973;;0.000273854;;0.000320138;
675;0.000141134;;0.000236056;;0.000265751;;0.000207907;;0.000299108;;0.000243267;;0.000389498;;0.000285042;;0.000435182;;0.000333273;;0.00013744;;0.000200695;;0.00028622;;0.000181352;;0.000177685;;0.000306314;;0.000273652;;0.000297264;
677;0.000141628;;0.000223635;;0.000253725;;0.000208404;;0.000299362;;0.000243267;;0.000365152;;0.000285042;;0.000435545;;0.000334327;;0.000123309;;0.000189714;;0.000282145;;0.000181352;;0.000177559;;0.000307626;;0.000285146;;0.000296639;
679;0.000154368;;0.000222895;;0.000254563;;0.000208225;;0.000299362;;0.00026023;;0.00036634;;0.000285042;;0.000469053;;0.000334327;;0.00013744;;0.000186524;;0.000268047;;0.000194202;;0.000165486;;0.000306544;;0.000261201;;0.000296429;
681;0.000141751;;0.000223451;;0.000241435;;0.00019568;;0.000281974;;0.000243267;;0.00036634;;0.000285264;;0.000467888;;0.000333008;;0.00013744;;0.000188905;;0.000268047;;0.000183448;;0.000165366;;0.000293273;;0.000261375;;0.000309136;
683;0.000141011;;0.000223451;;0.000241628;;0.000208225;;0.00030059;;0.0002425;;0.000341365;;0.000285494;;0.000435182;;0.000334063;;0.000137876;;0.000174667;;0.000264251;;0.000194202;;0.000177306;;0.000270585;;0.000261573;;0.000309583;
685;0.000141134;;0.000211035;;0.000254144;;0.000208225;;0.000281974;;0.000243457;;0.000340802;;0.000260875;;0.000435182;;0.000333537;;0.000136578;;0.000189714;;0.000266144;;0.000181352;;0.000165603;;0.000293709;;0.000273854;;0.000309372;
687;0.000128526;;0.000211035;;0.000241435;;0.000195373;;0.000281974;;0.000225534;;0.000341365;;0.000261289;;0.000435545;;0.000300182;;0.000122535;;0.000188103;;0.000269967;;0.000169338;;0.000165366;;0.000270405;;0.000261747;;0.000284575;
689;0.000141503;;0.000211035;;0.000241844;;0.000208064;;0.000282445;;0.000225891;;0.000340517;;0.000261289;;0.000401047;;0.000333537;;0.000124087;;0.000175413;;0.000268047;;0.000165511;;0.000177178;;0.00028215;;0.00024933;;0.000284575;
691;0.000141628;;0.000211377;;0.000241628;;0.000195525;;0.000281751;;0.000243267;;0.000317245;;0.00026108;;0.000401047;;0.000333273;;0.00013744;;0.000174667;;0.000253925;;0.000167402;;0.000165723;;0.00028134;;0.000248988;;0.000296429;
693;0.000141876;;0.000198774;;0.000253942;;0.000195988;;0.000281751;;0.000242882;;0.000316984;;0.00026108;;0.000402043;;0.000333273;;0.00013744;;0.000175413;;0.000253925;;0.000181352;;0.000165486;;0.00028215;;0.000261573;;0.0002731;
695;0.000141134;;0.000211195;;0.000241628;;0.000196297;;0.000282221;;0.000226247;;0.000340517;;0.000237348;;0.000401709;;0.000334063;;0.000124087;;0.000176162;;0.00025577;;0.000181352;;0.000153884;;0.000270982;;0.000237794;;0.000284963;
